GeneId	Control_transcript	Case_transcript
EPS15L1	ENST00000455140.6	ENST00000602022.5
EPS15L1	ENST00000455140.6	ENST00000602009.5
EPS15L1	ENST00000455140.6	ENST00000594851.5
EPS15L1	ENST00000455140.6	ENST00000599790.1
EPS15L1	ENST00000455140.6	ENST00000592031.5
EPS15L1	ENST00000455140.6	ENST00000593760.5
EPS15L1	ENST00000455140.6	ENST00000602151.1
EPS15L1	ENST00000455140.6	ENST00000248070.10
EPS15L1	ENST00000455140.6	ENST00000597559.5
EPS15L1	ENST00000455140.6	ENST00000595845.1
EPS15L1	ENST00000597937.5	ENST00000594851.5
EPS15L1	ENST00000596037.5	ENST00000594851.5
EPS15L1	ENST00000535753.6	ENST00000594851.5
MARS	ENST00000262027.9	ENST00000547665.5
MARS	ENST00000262027.9	ENST00000549827.1
MARS	ENST00000262027.9	ENST00000548714.5
MARS	ENST00000262027.9	ENST00000553123.1
MARS	ENST00000262027.9	ENST00000553162.5
MARS	ENST00000262027.9	ENST00000552007.5
MARS	ENST00000262027.9	ENST00000551172.1
MARS	ENST00000262027.9	ENST00000550449.5
MARS	ENST00000262027.9	ENST00000537638.6
MARS	ENST00000262027.9	ENST00000628866.2
MARS	ENST00000262027.9	ENST00000551805.1
MARS	ENST00000262027.9	ENST00000549048.1
MARS	ENST00000262027.9	ENST00000549133.1
MARS	ENST00000262027.9	ENST00000551842.5
MARS	ENST00000262027.9	ENST00000548674.5
MARS	ENST00000262027.9	ENST00000548630.1
MARS	ENST00000262027.9	ENST00000548146.1
MARS	ENST00000262027.9	ENST00000552914.5
MARS	ENST00000262027.9	ENST00000447721.6
MARS	ENST00000262027.9	ENST00000545888.6
MARS	ENST00000262027.9	ENST00000547501.5
MARS	ENST00000262027.9	ENST00000552499.5
MARS	ENST00000262027.9	ENST00000549074.5
MARS	ENST00000262027.9	ENST00000548202.5
MARS	ENST00000262027.9	ENST00000547062.5
MARS	ENST00000262027.9	ENST00000549603.1
PRKAB1	ENST00000229328.9	ENST00000630317.1
PRKAB1	ENST00000229328.9	ENST00000537400.1
PRKAB1	ENST00000229328.9	ENST00000537057.1
PRKAB1	ENST00000229328.9	ENST00000538271.1
PRKAB1	ENST00000229328.9	ENST00000542698.1
PRKAB1	ENST00000229328.9	ENST00000545223.1
PRKAB1	ENST00000229328.9	ENST00000540121.5
PRKAB1	ENST00000229328.9	ENST00000545870.1
NUP188	ENST00000372577.2	ENST00000550219.1
NUP188	ENST00000372577.2	ENST00000467044.1
NUP188	ENST00000372577.2	ENST00000495726.1
NUP188	ENST00000372577.2	ENST00000487952.1
NUP188	ENST00000372577.2	ENST00000465344.1
NUP188	ENST00000372577.2	ENST00000477069.5
NUP188	ENST00000372577.2	ENST00000485158.1
NUP188	ENST00000372577.2	ENST00000464729.1
COG1	ENST00000618996.4	ENST00000582973.1
COG1	ENST00000299886.8	ENST00000580271.5
COG1	ENST00000299886.8	ENST00000577844.1
COG1	ENST00000299886.8	ENST00000577238.1
COG1	ENST00000299886.8	ENST00000582973.1
COG1	ENST00000299886.8	ENST00000438720.7
COG1	ENST00000299886.8	ENST00000582672.1
COG1	ENST00000299886.8	ENST00000582512.5
COG1	ENST00000582587.2	ENST00000582973.1
KIZ	ENST00000619189.4	ENST00000621366.1
KIZ	ENST00000619189.4	ENST00000616679.4
KIZ	ENST00000619189.4	ENST00000441136.1
KIZ	ENST00000619189.4	ENST00000620891.4
KIZ	ENST00000619189.4	ENST00000611685.4
KIZ	ENST00000619189.4	ENST00000620553.2
KIZ	ENST00000619189.4	ENST00000619179.4
KIZ	ENST00000619189.4	ENST00000419359.5
KIZ	ENST00000619189.4	ENST00000616848.4
KIZ	ENST00000619189.4	ENST00000451772.5
KIZ	ENST00000619189.4	ENST00000423272.1
RP11-513I15.6	ENST00000429998.3	ENST00000612837.1
RP11-513I15.6	ENST00000429998.3	ENST00000593917.2
PARL	ENST00000449306.1	ENST00000417784.5
PARL	ENST00000317096.8	ENST00000418450.5
PARL	ENST00000317096.8	ENST00000417784.5
PARL	ENST00000317096.8	ENST00000311101.9
PARL	ENST00000317096.8	ENST00000450375.5
PARL	ENST00000317096.8	ENST00000488202.1
PARL	ENST00000317096.8	ENST00000421484.5
PARL	ENST00000317096.8	ENST00000469056.1
PARL	ENST00000317096.8	ENST00000435888.5
ALMS1	ENST00000476650.2	ENST00000464408.3
ALMS1	ENST00000423048.5	ENST00000464408.3
ALMS1	ENST00000620466.4	ENST00000464408.3
ALMS1	ENST00000484298.5	ENST00000464408.3
ALMS1	ENST00000613296.4	ENST00000464408.3
TMEM231	ENST00000562410.5	ENST00000561809.1
TMEM231	ENST00000562410.5	ENST00000258173.10
TMEM231	ENST00000562410.5	ENST00000565067.5
TMEM231	ENST00000562410.5	ENST00000564576.1
TMEM231	ENST00000562410.5	ENST00000564318.1
TMEM231	ENST00000562410.5	ENST00000569294.1
RFWD2	ENST00000308769.12	ENST00000482305.1
RFWD2	ENST00000491600.5	ENST00000482305.1
RFWD2	ENST00000367669.7	ENST00000482305.1
RFWD2	ENST00000367667.5	ENST00000482305.1
RFWD2	ENST00000459744.5	ENST00000482305.1
RFWD2	ENST00000367666.5	ENST00000482305.1
RFWD2	ENST00000474194.1	ENST00000482305.1
RCN2	ENST00000320963.9	ENST00000394883.3
RCN2	ENST00000320963.9	ENST00000560833.1
RCN2	ENST00000320963.9	ENST00000557805.1
RCN2	ENST00000320963.9	ENST00000394885.7
RCN2	ENST00000320963.9	ENST00000558598.1
ARHGEF11	ENST00000361409.2	ENST00000487682.5
ARHGEF11	ENST00000368194.7	ENST00000486670.1
ARHGEF11	ENST00000368194.7	ENST00000483682.1
ARHGEF11	ENST00000368194.7	ENST00000487682.5
ARHGEF11	ENST00000368194.7	ENST00000492592.1
ARHGEF11	ENST00000368194.7	ENST00000461678.1
POM121C	ENST00000615331.4	ENST00000473609.5
POM121C	ENST00000615331.4	ENST00000479864.1
POM121C	ENST00000615331.4	ENST00000614583.1
FAM98C	ENST00000252530.9	ENST00000592992.1
FAM98C	ENST00000252530.9	ENST00000586372.5
FAM98C	ENST00000252530.9	ENST00000589029.1
FAM98C	ENST00000252530.9	ENST00000343358.11
FAM98C	ENST00000252530.9	ENST00000589027.1
FAM98C	ENST00000252530.9	ENST00000585954.1
FAM98C	ENST00000252530.9	ENST00000589408.1
FAM98C	ENST00000252530.9	ENST00000588262.5
METTL3	ENST00000544500.5	ENST00000543235.5
METTL3	ENST00000539760.5	ENST00000543235.5
METTL3	ENST00000298717.8	ENST00000538267.5
METTL3	ENST00000298717.8	ENST00000377543.3
METTL3	ENST00000298717.8	ENST00000367606.7
METTL3	ENST00000298717.8	ENST00000542054.5
METTL3	ENST00000298717.8	ENST00000543235.5
METTL3	ENST00000298717.8	ENST00000396522.6
METTL3	ENST00000298717.8	ENST00000545788.1
METTL3	ENST00000298717.8	ENST00000544248.1
METTL3	ENST00000298717.8	ENST00000536201.5
METTL3	ENST00000298717.8	ENST00000537163.5
METTL3	ENST00000545319.1	ENST00000543235.5
GNB1L	ENST00000403325.5	ENST00000460402.5
GNB1L	ENST00000403325.5	ENST00000329517.10
GNB1L	ENST00000403325.5	ENST00000405009.5
MED23	ENST00000368058.5	ENST00000479213.1
MED23	ENST00000539158.1	ENST00000479213.1
MED23	ENST00000368068.7	ENST00000484885.1
MED23	ENST00000368068.7	ENST00000368053.8
MED23	ENST00000368068.7	ENST00000489888.1
MED23	ENST00000368068.7	ENST00000368060.7
MED23	ENST00000368068.7	ENST00000479213.1
MED23	ENST00000354577.8	ENST00000479213.1
EP400	ENST00000389561.6	ENST00000611841.1
EP400	ENST00000389561.6	ENST00000611118.1
EP400	ENST00000389561.6	ENST00000611739.4
EP400	ENST00000389561.6	ENST00000616136.1
EP400	ENST00000389561.6	ENST00000330386.7
CASD1	ENST00000297273.8	ENST00000447923.5
CASD1	ENST00000297273.8	ENST00000489196.1
CASD1	ENST00000297273.8	ENST00000417387.1
CASD1	ENST00000297273.8	ENST00000471944.5
CASD1	ENST00000297273.8	ENST00000443644.1
MTMR3	ENST00000401950.6	ENST00000323630.9
MTMR3	ENST00000401950.6	ENST00000445401.5
MTMR3	ENST00000401950.6	ENST00000480776.1
MTMR3	ENST00000401950.6	ENST00000406629.1
MTMR3	ENST00000401950.6	ENST00000487907.1
MTMR3	ENST00000401950.6	ENST00000492087.1
MTMR3	ENST00000401950.6	ENST00000491251.1
STRN4	ENST00000263280.10	ENST00000600710.1
STRN4	ENST00000263280.10	ENST00000594847.6
STRN4	ENST00000263280.10	ENST00000597021.6
STRN4	ENST00000263280.10	ENST00000596016.5
STRN4	ENST00000263280.10	ENST00000600615.5
STRN4	ENST00000263280.10	ENST00000594287.6
STRN4	ENST00000263280.10	ENST00000391910.7
STRN4	ENST00000263280.10	ENST00000602223.5
STRN4	ENST00000263280.10	ENST00000594357.6
STRN4	ENST00000263280.10	ENST00000598074.1
STRN4	ENST00000263280.10	ENST00000594704.5
STRN4	ENST00000263280.10	ENST00000602397.5
STRN4	ENST00000263280.10	ENST00000601631.6
STRN4	ENST00000263280.10	ENST00000601869.1
STRN4	ENST00000263280.10	ENST00000596012.2
STRN4	ENST00000263280.10	ENST00000539396.5
STRN4	ENST00000263280.10	ENST00000594581.5
CLEC16A	ENST00000494853.1	ENST00000261657.5
CLEC16A	ENST00000459723.1	ENST00000261657.5
CLEC16A	ENST00000409790.5	ENST00000436973.5
CLEC16A	ENST00000409790.5	ENST00000463896.5
CLEC16A	ENST00000409790.5	ENST00000261657.5
CLEC16A	ENST00000409790.5	ENST00000487189.5
CLEC16A	ENST00000409790.5	ENST00000463459.1
CLEC16A	ENST00000409790.5	ENST00000476025.5
CLEC16A	ENST00000409790.5	ENST00000428742.6
CLEC16A	ENST00000409790.5	ENST00000465491.5
CLEC16A	ENST00000409552.4	ENST00000261657.5
NEK3	ENST00000620675.4	ENST00000550331.1
NEK3	ENST00000550841.1	ENST00000550331.1
NEK3	ENST00000610828.4	ENST00000550331.1
NEK3	ENST00000618534.4	ENST00000550331.1
NEK3	ENST00000551355.5	ENST00000550331.1
GTF2IRD2B	ENST00000472837.5	ENST00000620662.1
GTF2IRD2B	ENST00000472837.5	ENST00000619142.4
GTF2IRD2B	ENST00000472837.5	ENST00000614064.4
GTF2IRD2B	ENST00000472837.5	ENST00000394939.3
GTF2IRD2B	ENST00000472837.5	ENST00000611835.4
GTF2IRD2B	ENST00000472837.5	ENST00000629105.2
GTF2IRD2B	ENST00000472837.5	ENST00000418185.6
GTF2IRD2B	ENST00000472837.5	ENST00000617708.1
GTF2IRD2B	ENST00000472837.5	ENST00000613786.4
MPDU1	ENST00000396501.8	ENST00000571391.5
MPDU1	ENST00000396501.8	ENST00000423172.6
MPDU1	ENST00000396501.8	ENST00000582151.1
MPDU1	ENST00000396501.8	ENST00000577088.5
MPDU1	ENST00000396501.8	ENST00000579445.5
MPDU1	ENST00000396501.8	ENST00000584378.5
MPDU1	ENST00000396501.8	ENST00000359822.10
MPDU1	ENST00000396501.8	ENST00000572936.5
MPDU1	ENST00000396501.8	ENST00000621041.4
MPDU1	ENST00000396501.8	ENST00000570458.5
MPDU1	ENST00000396501.8	ENST00000576272.5
MPDU1	ENST00000396501.8	ENST00000574558.1
MPDU1	ENST00000396501.8	ENST00000572836.5
MPDU1	ENST00000396501.8	ENST00000578267.5
MPDU1	ENST00000396501.8	ENST00000580708.5
MPDU1	ENST00000396501.8	ENST00000571877.1
MPDU1	ENST00000396501.8	ENST00000585188.5
MPDU1	ENST00000396501.8	ENST00000585217.5
MPDU1	ENST00000396501.8	ENST00000572719.5
MPDU1	ENST00000396501.8	ENST00000576066.5
MPDU1	ENST00000396501.8	ENST00000584479.5
SPATA5L1	ENST00000305560.10	ENST00000531624.1
SPATA5L1	ENST00000305560.10	ENST00000559860.2
SPATA5L1	ENST00000305560.10	ENST00000533199.1
SPATA5L1	ENST00000305560.10	ENST00000525552.1
SPATA5L1	ENST00000305560.10	ENST00000533841.1
NASP	ENST00000351223.7	ENST00000528084.5
NASP	ENST00000351223.7	ENST00000534101.1
NASP	ENST00000351223.7	ENST00000530840.5
NASP	ENST00000351223.7	ENST00000481782.1
NASP	ENST00000351223.7	ENST00000453748.5
NASP	ENST00000351223.7	ENST00000472408.1
NASP	ENST00000351223.7	ENST00000530073.5
NASP	ENST00000351223.7	ENST00000470768.5
NASP	ENST00000351223.7	ENST00000537798.5
NASP	ENST00000351223.7	ENST00000527932.1
NASP	ENST00000351223.7	ENST00000534450.1
NASP	ENST00000351223.7	ENST00000372052.8
NASP	ENST00000351223.7	ENST00000531612.5
NASP	ENST00000351223.7	ENST00000350030.7
ATP13A2	ENST00000341676.9	ENST00000466561.1
ATP13A2	ENST00000503552.1	ENST00000466561.1
ATP13A2	ENST00000509619.1	ENST00000466561.1
ATP13A2	ENST00000510069.5	ENST00000466561.1
ATP13A2	ENST00000508222.5	ENST00000466561.1
ATP13A2	ENST00000452699.5	ENST00000466561.1
ATP13A2	ENST00000326735.12	ENST00000502418.1
ATP13A2	ENST00000326735.12	ENST00000466561.1
ATP13A2	ENST00000326735.12	ENST00000502860.1
ATP13A2	ENST00000326735.12	ENST00000511957.5
ATP13A2	ENST00000326735.12	ENST00000509392.1
ATP13A2	ENST00000326735.12	ENST00000463860.5
ATP13A2	ENST00000326735.12	ENST00000617114.4
ATP13A2	ENST00000506174.5	ENST00000466561.1
ROGDI	ENST00000586504.5	ENST00000587843.5
ROGDI	ENST00000589543.5	ENST00000587843.5
ROGDI	ENST00000587377.5	ENST00000587843.5
ROGDI	ENST00000322048.11	ENST00000587843.5
ROGDI	ENST00000591392.5	ENST00000587843.5
NSUN2	ENST00000506139.5	ENST00000514127.1
NSUN2	ENST00000506139.5	ENST00000513888.5
NSUN2	ENST00000506139.5	ENST00000507888.1
NSUN2	ENST00000506139.5	ENST00000505892.5
NSUN2	ENST00000506139.5	ENST00000502932.1
NSUN2	ENST00000506139.5	ENST00000505264.1
NSUN2	ENST00000506139.5	ENST00000504374.5
NSUN2	ENST00000264670.10	ENST00000514127.1
NSUN2	ENST00000264670.10	ENST00000513888.5
NSUN2	ENST00000264670.10	ENST00000507888.1
NSUN2	ENST00000264670.10	ENST00000505892.5
NSUN2	ENST00000264670.10	ENST00000502932.1
NSUN2	ENST00000264670.10	ENST00000505264.1
NSUN2	ENST00000264670.10	ENST00000504374.5
CTNNA1	ENST00000521368.5	ENST00000540387.5
CTNNA1	ENST00000519113.5	ENST00000540387.5
CTNNA1	ENST00000522052.5	ENST00000540387.5
CTNNA1	ENST00000524127.5	ENST00000540387.5
CTNNA1	ENST00000302763.11	ENST00000522792.1
CTNNA1	ENST00000302763.11	ENST00000517904.1
CTNNA1	ENST00000302763.11	ENST00000520522.1
CTNNA1	ENST00000302763.11	ENST00000540387.5
CTNNA1	ENST00000302763.11	ENST00000521941.1
CTNNA1	ENST00000302763.11	ENST00000519489.1
CTNNA1	ENST00000302763.11	ENST00000521683.5
CTNNA1	ENST00000302763.11	ENST00000523685.5
CTNNA1	ENST00000302763.11	ENST00000520520.1
CTNNA1	ENST00000302763.11	ENST00000517533.5
CTNNA1	ENST00000302763.11	ENST00000519768.5
CTNNA1	ENST00000302763.11	ENST00000520260.5
CTNNA1	ENST00000302763.11	ENST00000519116.5
CTNNA1	ENST00000302763.11	ENST00000520339.5
CTNNA1	ENST00000302763.11	ENST00000518381.5
CTNNA1	ENST00000302763.11	ENST00000521640.5
CTNNA1	ENST00000302763.11	ENST00000518919.1
CTNNA1	ENST00000302763.11	ENST00000518825.5
CTNNA1	ENST00000302763.11	ENST00000627109.2
CTNNA1	ENST00000302763.11	ENST00000522227.5
CTNNA1	ENST00000302763.11	ENST00000520400.5
CTNNA1	ENST00000302763.11	ENST00000517534.5
CTNNA1	ENST00000302763.11	ENST00000518585.1
CTNNA1	ENST00000302763.11	ENST00000524292.5
CTNNA1	ENST00000302763.11	ENST00000521387.1
CTNNA1	ENST00000302763.11	ENST00000520158.5
CTNNA1	ENST00000302763.11	ENST00000523275.5
CTNNA1	ENST00000302763.11	ENST00000523298.5
CTNNA1	ENST00000302763.11	ENST00000518263.5
CTNNA1	ENST00000302763.11	ENST00000522730.1
CTNNA1	ENST00000523912.5	ENST00000540387.5
CTNNA1	ENST00000519309.5	ENST00000540387.5
CTNNA1	ENST00000522013.5	ENST00000540387.5
CTNNA1	ENST00000518910.5	ENST00000540387.5
CTNNA1	ENST00000521724.5	ENST00000540387.5
CTNNA1	ENST00000517980.5	ENST00000540387.5
RBM34	ENST00000475960.1	ENST00000495224.1
RBM34	ENST00000468751.5	ENST00000495224.1
RBM34	ENST00000447801.5	ENST00000495224.1
RBM34	ENST00000476261.5	ENST00000495224.1
RBM34	ENST00000485019.1	ENST00000495224.1
RBM34	ENST00000474086.5	ENST00000495224.1
RBM34	ENST00000408888.7	ENST00000495224.1
POC5	ENST00000503835.5	ENST00000514838.6
POC5	ENST00000515285.5	ENST00000514838.6
POC5	ENST00000428202.6	ENST00000510798.5
POC5	ENST00000428202.6	ENST00000508467.5
POC5	ENST00000428202.6	ENST00000504862.5
POC5	ENST00000428202.6	ENST00000514838.6
POC5	ENST00000428202.6	ENST00000502826.5
POC5	ENST00000428202.6	ENST00000503521.2
POC5	ENST00000428202.6	ENST00000357564.4
POC5	ENST00000428202.6	ENST00000512125.5
POC5	ENST00000506164.5	ENST00000514838.6
POC5	ENST00000507421.1	ENST00000514838.6
POC5	ENST00000446329.6	ENST00000514838.6
TBRG4	ENST00000258770.7	ENST00000477328.1
TBRG4	ENST00000258770.7	ENST00000494076.5
TBRG4	ENST00000258770.7	ENST00000361278.7
TBRG4	ENST00000258770.7	ENST00000495973.5
TBRG4	ENST00000258770.7	ENST00000471142.5
TBRG4	ENST00000258770.7	ENST00000495078.1
TBRG4	ENST00000258770.7	ENST00000482482.1
TBRG4	ENST00000258770.7	ENST00000483615.1
TBRG4	ENST00000258770.7	ENST00000484326.1
TBRG4	ENST00000258770.7	ENST00000395655.8
TBRG4	ENST00000258770.7	ENST00000478116.1
TBRG4	ENST00000258770.7	ENST00000488222.5
TBRG4	ENST00000258770.7	ENST00000482285.1
MED12	ENST00000374080.7	ENST00000460771.1
MED12	ENST00000374080.7	ENST00000444034.1
MED12	ENST00000374080.7	ENST00000489199.1
MED12	ENST00000374080.7	ENST00000471663.5
MED12	ENST00000374080.7	ENST00000462984.1
CHMP1A	ENST00000535997.6	ENST00000547687.1
CHMP1A	ENST00000397901.7	ENST00000547687.1
CHMP1A	ENST00000397901.7	ENST00000547614.5
CHMP1A	ENST00000397901.7	ENST00000551981.5
CHMP1A	ENST00000397901.7	ENST00000549139.5
CHMP1A	ENST00000397901.7	ENST00000548650.1
CHMP1A	ENST00000397901.7	ENST00000550102.5
CHMP1A	ENST00000397901.7	ENST00000550872.1
CHMP1A	ENST00000397901.7	ENST00000549328.1
SLC38A10	ENST00000546352.1	ENST00000539643.1
SLC38A10	ENST00000539748.1	ENST00000539643.1
SLC38A10	ENST00000374759.7	ENST00000542075.5
SLC38A10	ENST00000374759.7	ENST00000573058.1
SLC38A10	ENST00000374759.7	ENST00000539643.1
SLC38A10	ENST00000374759.7	ENST00000576151.1
SLC38A10	ENST00000374759.7	ENST00000540966.5
SLC38A10	ENST00000540233.1	ENST00000539643.1
SLC38A10	ENST00000543204.1	ENST00000539643.1
SLC38A10	ENST00000288439.9	ENST00000539643.1
NICN1	ENST00000615713.4	ENST00000461015.1
NICN1	ENST00000615713.4	ENST00000423832.5
NICN1	ENST00000615713.4	ENST00000497742.6
NICN1	ENST00000615713.4	ENST00000273598.7
NICN1	ENST00000615713.4	ENST00000494057.5
TRIP4	ENST00000261884.7	ENST00000558162.1
TRIP4	ENST00000261884.7	ENST00000558442.1
TRIP4	ENST00000261884.7	ENST00000560920.6
TRIP4	ENST00000261884.7	ENST00000560567.5
TRIP4	ENST00000261884.7	ENST00000558820.5
TRIP4	ENST00000261884.7	ENST00000559777.1
TRIP4	ENST00000261884.7	ENST00000559833.5
TRIP4	ENST00000261884.7	ENST00000561265.1
TRIP4	ENST00000261884.7	ENST00000560475.1
NUDT22	ENST00000279206.7	ENST00000441250.6
NUDT22	ENST00000279206.7	ENST00000539325.1
NUDT22	ENST00000279206.7	ENST00000545184.1
NUDT22	ENST00000279206.7	ENST00000543501.1
NUDT22	ENST00000279206.7	ENST00000422364.2
NUDT22	ENST00000279206.7	ENST00000534929.1
NUDT22	ENST00000279206.7	ENST00000537094.1
NUDT22	ENST00000279206.7	ENST00000543358.5
KIAA1191	ENST00000298569.8	ENST00000620366.4
KIAA1191	ENST00000298569.8	ENST00000504688.5
KIAA1191	ENST00000298569.8	ENST00000533553.5
KIAA1191	ENST00000298569.8	ENST00000506668.5
KIAA1191	ENST00000298569.8	ENST00000393728.6
KIAA1191	ENST00000298569.8	ENST00000508023.1
KIAA1191	ENST00000298569.8	ENST00000614420.4
KIAA1191	ENST00000298569.8	ENST00000510164.5
WDR48	ENST00000302313.9	ENST00000413099.6
WDR48	ENST00000302313.9	ENST00000466405.1
WDR48	ENST00000302313.9	ENST00000489838.5
WDR48	ENST00000302313.9	ENST00000441361.1
WDR48	ENST00000302313.9	ENST00000477197.1
WDR48	ENST00000302313.9	ENST00000420940.6
WDR48	ENST00000302313.9	ENST00000463198.1
WDR48	ENST00000302313.9	ENST00000433841.6
WDR48	ENST00000302313.9	ENST00000423296.6
CAPN2	ENST00000295006.5	ENST00000492565.1
CAPN2	ENST00000295006.5	ENST00000483579.1
CAPN2	ENST00000295006.5	ENST00000492664.5
CAPN2	ENST00000295006.5	ENST00000463997.1
CAPN2	ENST00000295006.5	ENST00000498027.5
CAPN2	ENST00000295006.5	ENST00000480581.1
CAPN2	ENST00000295006.5	ENST00000474026.5
CAPN2	ENST00000295006.5	ENST00000487223.5
EXOSC8	ENST00000389704.3	ENST00000488779.5
EXOSC8	ENST00000389704.3	ENST00000495092.1
EXOSC8	ENST00000389704.3	ENST00000490537.6
EXOSC8	ENST00000389704.3	ENST00000470423.1
EXOSC8	ENST00000389704.3	ENST00000489088.5
EXOSC8	ENST00000389704.3	ENST00000464235.5
EXOSC8	ENST00000389704.3	ENST00000239893.9
EXOSC8	ENST00000389704.3	ENST00000488108.5
NUP85	ENST00000245544.8	ENST00000582681.1
NUP85	ENST00000245544.8	ENST00000540768.5
NUP85	ENST00000245544.8	ENST00000581104.5
NUP85	ENST00000245544.8	ENST00000577645.5
NUP85	ENST00000245544.8	ENST00000583877.5
NUP85	ENST00000245544.8	ENST00000449421.6
NUP85	ENST00000245544.8	ENST00000579557.5
NUP85	ENST00000245544.8	ENST00000583070.5
NUP85	ENST00000245544.8	ENST00000583948.5
NUP85	ENST00000245544.8	ENST00000579900.5
NUP85	ENST00000245544.8	ENST00000582833.5
NUP85	ENST00000245544.8	ENST00000580879.5
NUP85	ENST00000245544.8	ENST00000584155.1
NUP85	ENST00000245544.8	ENST00000578987.1
NUP85	ENST00000245544.8	ENST00000578830.5
NUP85	ENST00000245544.8	ENST00000581335.1
NUP85	ENST00000245544.8	ENST00000578294.1
NUP85	ENST00000245544.8	ENST00000577561.1
LYPLAL1	ENST00000366927.3	ENST00000481007.1
LYPLAL1	ENST00000478794.5	ENST00000481007.1
LYPLAL1	ENST00000474379.5	ENST00000481007.1
LYPLAL1	ENST00000477938.5	ENST00000481007.1
LYPLAL1	ENST00000463964.5	ENST00000481007.1
LYPLAL1	ENST00000366928.9	ENST00000481007.1
LYPLAL1	ENST00000469590.5	ENST00000481007.1
LYPLAL1	ENST00000460522.5	ENST00000481007.1
LAS1L	ENST00000469091.1	ENST00000374811.7
LAS1L	ENST00000374807.9	ENST00000484069.1
LAS1L	ENST00000374807.9	ENST00000374811.7
LAS1L	ENST00000374807.9	ENST00000374804.9
SRSF2	ENST00000582449.5	ENST00000392485.2
SRSF2	ENST00000359995.9	ENST00000392485.2
SRSF2	ENST00000359995.9	ENST00000586778.1
SRSF2	ENST00000359995.9	ENST00000452355.7
SRSF2	ENST00000359995.9	ENST00000585202.5
SRSF2	ENST00000359995.9	ENST00000589919.1
SRSF2	ENST00000359995.9	ENST00000592676.1
SRSF2	ENST00000508921.7	ENST00000392485.2
FAM96A	ENST00000380290.7	ENST00000558779.1
FAM96A	ENST00000300030.7	ENST00000558779.1
FAM96A	ENST00000300030.7	ENST00000559705.1
FAM96A	ENST00000300030.7	ENST00000557835.5
FAM96A	ENST00000300030.7	ENST00000559950.1
TRIT1	ENST00000316891.9	ENST00000372818.5
TRIT1	ENST00000316891.9	ENST00000541099.5
TRIT1	ENST00000316891.9	ENST00000537440.5
TRIT1	ENST00000316891.9	ENST00000486825.6
TRIT1	ENST00000316891.9	ENST00000465417.5
TRIT1	ENST00000316891.9	ENST00000462797.5
TRIT1	ENST00000316891.9	ENST00000441669.6
TRIT1	ENST00000316891.9	ENST00000462243.2
TRIT1	ENST00000316891.9	ENST00000469476.2
TRIT1	ENST00000316891.9	ENST00000467774.1
TRIT1	ENST00000316891.9	ENST00000491865.5
GPAA1	ENST00000355091.8	ENST00000527144.5
GPAA1	ENST00000355091.8	ENST00000531593.1
GPAA1	ENST00000355091.8	ENST00000528073.5
GPAA1	ENST00000355091.8	ENST00000532758.5
GPAA1	ENST00000355091.8	ENST00000529503.5
GPAA1	ENST00000355091.8	ENST00000530633.1
GPAA1	ENST00000355091.8	ENST00000526341.5
GPAA1	ENST00000355091.8	ENST00000527653.1
GPAA1	ENST00000355091.8	ENST00000525308.1
